,time,V
71,0.014202840568113623,-48.86052832252407
72,0.014402880576115223,-48.84854822003495
73,0.014602920584116823,-48.836567041800414
74,0.014802960592118424,-48.824584770532596
75,0.015003000600120024,-48.81260138894363
76,0.015203040608121624,-48.80061687974565
77,0.015403080616123225,-48.788631225650796
78,0.015603120624124825,-48.77664440937122
79,0.015803160632126424,-48.76465641361906
80,0.016003200640128026,-48.752667221106435
81,0.016203240648129627,-48.74067681454551
82,0.016403280656131225,-48.728685138677626
83,0.016603320664132826,-48.716692187318976
84,0.016803360672134428,-48.704697957385015
85,0.017003400680136026,-48.69270243075632
86,0.017203440688137627,-48.68070558931344
87,0.01740348069613923,-48.66870741493691
88,0.017603520704140826,-48.6567078895073
89,0.017803560712142428,-48.64470699490514
90,0.01800360072014403,-48.63270471301101
91,0.01820364072814563,-48.620701025705436
92,0.01840368073614723,-48.60869591486898
93,0.01860372074414883,-48.59668936238219
94,0.01880376075215043,-48.584681350125635
95,0.01900380076015203,-48.572671850035036
96,0.01920384076815363,-48.56066079325675
97,0.019403880776155232,-48.54864820757656
98,0.01960392078415683,-48.53663407386956
99,0.01980396079215843,-48.52461837301084
100,0.020004000800160033,-48.51260108587548
101,0.02020404080816163,-48.5005821933386
102,0.020404080816163232,-48.488561676275275
103,0.020604120824164834,-48.4765395155606
104,0.020804160832166435,-48.46451569206968
105,0.021004200840168033,-48.45249018667759
106,0.021204240848169634,-48.44046298025944
107,0.021404280856171236,-48.42843405369032
108,0.021604320864172834,-48.4164033878453
109,0.021804360872174435,-48.404370918848905
110,0.022004400880176037,-48.392336632730256
111,0.022204440888177635,-48.38030053334615
112,0.022404480896179236,-48.36826260047566
113,0.022604520904180837,-48.35622281389786
114,0.022804560912182435,-48.344181153391794
115,0.023004600920184037,-48.33213759873655
116,0.023204640928185638,-48.32009212971118
117,0.023404680936187236,-48.30804472609476
118,0.023604720944188837,-48.29599536766634
119,0.02380476095219044,-48.283944034205014
120,0.024004800960192037,-48.271890705489824
121,0.024204840968193638,-48.25983536129984
122,0.02440488097619524,-48.24777796388011
123,0.02460492098419684,-48.23571832249843
124,0.02480496099219844,-48.223656583111
125,0.02500500100020004,-48.211592724345394
126,0.02520504100820164,-48.19952672472885
127,0.02540508101620324,-48.187458562688285
128,0.02560512102420484,-48.175388216550274
129,0.025805161032206442,-48.163315664541095
130,0.02600520104020804,-48.15124088478666
131,0.026205241048209642,-48.139163855312574
132,0.026405281056211243,-48.1270845540441
133,0.02660532106421284,-48.11500295880618
134,0.026805361072214443,-48.10291904732343
135,0.027005401080216044,-48.090832797220145
136,0.027205441088217645,-48.07874418602026
137,0.027405481096219243,-48.06665319114741
138,0.027605521104220845,-48.05455978992489
139,0.027805561112222446,-48.04246395957567
140,0.028005601120224044,-48.03036567722239
141,0.028205641128225645,-48.018264919887365
142,0.028405681136227247,-48.00616166449257
143,0.028605721144228845,-47.99405588785965
144,0.028805761152230446,-47.981947566709955
145,0.029005801160232048,-47.969836677664475
146,0.029205841168233646,-47.95772319724386
147,0.029405881176235247,-47.94560710186845
148,0.02960592118423685,-47.93348836785827
149,0.029805961192238446,-47.921366971432995
150,0.030006001200240048,-47.909242888711965
151,0.03020604120824165,-47.897116095714225
152,0.030406081216243247,-47.88498656835844
153,0.03060612122424485,-47.872854282463
154,0.03080616123224645,-47.860719213745945
155,0.03100620124024805,-47.84858133782495
156,0.03120624124824965,-47.83644063021744
157,0.03140628125625125,-47.82429692385942
158,0.03160632126425285,-47.81215030676756
159,0.03180636127225445,-47.80000076647385
160,0.03200640128025605,-47.78784827729352
161,0.03220644128825765,-47.775692813426616
162,0.032406481296259254,-47.763534348957876
163,0.03260652130426085,-47.751372857856836
164,0.03280656131226245,-47.73920831397778
165,0.033006601320264055,-47.72704069105971
166,0.03320664132826565,-47.71486996272642
167,0.03340668133626725,-47.702696102486435
168,0.033606721344268856,-47.69051908373305
169,0.033806761352270454,-47.67833887974429
170,0.03400680136027205,-47.66615546368295
171,0.034206841368273656,-47.65396880859658
172,0.034406881376275254,-47.64177888741748
173,0.03460692138427685,-47.62958567296268
174,0.03480696139227846,-47.61738913793401
175,0.035007001400280055,-47.60518925491801
176,0.03520704140828165,-47.59298599638599
177,0.03540708141628326,-47.58077933469402
178,0.035607121424284856,-47.568569242082916
179,0.03580716143228646,-47.55635569067824
180,0.03600720144028806,-47.54413865249031
181,0.036207241448289657,-47.53191809941421
182,0.03640728145629126,-47.519694003229766
183,0.03660732146429286,-47.50746633560155
184,0.03680736147229446,-47.495235068078905
185,0.03700740148029606,-47.48300017209593
186,0.03720744148829766,-47.47076161897143
187,0.03740748149629926,-47.458519379909035
188,0.03760752150430086,-47.44627342599706
189,0.03780756151230246,-47.434023728208636
190,0.03800760152030406,-47.4217702574016
191,0.038207641528305664,-47.409512936231486
192,0.03840768153630726,-47.39725175833613
193,0.03860772154430886,-47.38498671013176
194,0.038807761552310464,-47.3727177614969
195,0.03900780156031206,-47.36044488218297
196,0.03920784156831366,-47.34816804181423
197,0.039407881576315265,-47.33588720988788
198,0.03960792158431686,-47.32360235577394
199,0.03980796159231846,-47.31131344871537
200,0.040008001600320066,-47.29902045782796
201,0.040208041608321664,-47.28672335210042
202,0.04040808161632326,-47.27442210039431
203,0.04060812162432487,-47.262116671444105
204,0.040808161632326465,-47.249807033857145
205,0.04100820164032806,-47.23749315611363
206,0.04120824164832967,-47.22517500656668
207,0.041408281656331265,-47.212852553442275
208,0.04160832166433287,-47.20052576483926
209,0.04180836167233447,-47.18819460872942
210,0.042008401680336066,-47.175859052957335
211,0.04220844168833767,-47.163519065240536
212,0.04240848169633927,-47.151174613169424
213,0.04260852170434087,-47.13882566420725
214,0.04280856171234247,-47.12647218569019
215,0.04300860172034407,-47.11411414482726
216,0.04320864172834567,-47.101751508700374
217,0.04340868173634727,-47.08938424426434
218,0.04360872174434887,-47.077012309547776
219,0.04380876175235047,-47.064635605470535
220,0.04400880176035207,-47.05225416228311
221,0.04420884176835367,-47.03986794580286
222,0.04440888177635527,-47.02747692170537
223,0.044608921784356874,-47.01508105552454
224,0.04480896179235847,-47.002680312652494
225,0.04500900180036007,-46.99027465833966
226,0.045209041808361675,-46.97786405769472
227,0.04540908181636327,-46.9654484756846
228,0.04560912182436487,-46.95302787713455
229,0.045809161832366475,-46.94060222672803
230,0.04600920184036807,-46.928171489006836
231,0.04620924184836967,-46.91573562837095
232,0.046409281856371276,-46.90329460907869
233,0.046609321864372874,-46.890848395246586
234,0.04680936187237447,-46.8783969508495
235,0.04700940188037608,-46.865940239720516
236,0.047209441888377675,-46.853478225551
237,0.04740948189637927,-46.84101087189057
238,0.04760952190438088,-46.82853814214716
239,0.047809561912382476,-46.816059999586905
240,0.048009601920384073,-46.803576407334276
241,0.04820964192838568,-46.79108732837195
242,0.048409681936387276,-46.77859272554094
243,0.04860972194438888,-46.76609256154045
244,0.04880976195239048,-46.75358679892802
245,0.04900980196039208,-46.74107540011942
246,0.04920984196839368,-46.728558256515946
247,0.04940988197639528,-46.716035314234155
248,0.04960992198439688,-46.70350660205694
249,0.04980996199239848,-46.6909720806885
250,0.05001000200040008,-46.67843171066494
251,0.05021004200840168,-46.66588545235426
252,0.05041008201640328,-46.653333265956384
253,0.05061012202440488,-46.64077511150314
254,0.05081016203240648,-46.62821094885826
255,0.051010202040408084,-46.615640737717406
256,0.05121024204840968,-46.60306443760809
257,0.05141028205641128,-46.59048200788979
258,0.051610322064412885,-46.577893407753876
259,0.05181036207241448,-46.56529859622361
260,0.05201040208041608,-46.55269753215419
261,0.052210442088417686,-46.540090174232695
262,0.052410482096419284,-46.52747648097812
263,0.05261052210442088,-46.51485641074136
264,0.052810562112422486,-46.50222992170525
265,0.053010602120424084,-46.489596971884495
266,0.05321064212842568,-46.476957519125726
267,0.05341068213642729,-46.46431152110747
268,0.053610722144428885,-46.451658935340184
269,0.05381076215243048,-46.43899971916622
270,0.05401080216043209,-46.42633382975983
271,0.054210842168433686,-46.413661224127175
272,0.05441088217643529,-46.40098185910633
273,0.05461092218443689,-46.388295691367304
274,0.05481096219243849,-46.37560248785817
275,0.05501100220044009,-46.36290234044688
276,0.05521104220844169,-46.35019522906492
277,0.05541108221644329,-46.337481108008205
278,0.05561112222444489,-46.324759931365726
279,0.05581116223244649,-46.312031653019496
280,0.05601120224044809,-46.2992962266446
281,0.05621124224844969,-46.2865536057092
282,0.05641128225645129,-46.27380374347448
283,0.05661132226445289,-46.26104659299473
284,0.056811362272454494,-46.24828210711727
285,0.05701140228045609,-46.23551023848249
286,0.05721144228845769,-46.22273093952383
287,0.057411482296459294,-46.2099441624678
288,0.05761152230446089,-46.19714985933394
289,0.05781156231246249,-46.18434798193491
290,0.058011602320464095,-46.17153848187638
291,0.05821164232846569,-46.158721310557105
292,0.05841168233646729,-46.14589641916886
293,0.058611722344468896,-46.133063758696515
294,0.058811762352470494,-46.120223279918
295,0.05901180236047209,-46.1073749334043
296,0.0592118423684737,-46.094518669519445
297,0.059411882376475295,-46.08165443842055
298,0.05961192238447689,-46.068782190057746
299,0.0598119623924785,-46.05590187417428
300,0.060012002400480095,-46.04301344030642
301,0.06021204240848169,-46.030116769647144
302,0.0604120824164833,-46.01721165818482
303,0.060612122424484896,-46.004298238633645
304,0.060812162432486494,-45.991376457550665
305,0.0610122024404881,-45.97844626123617
306,0.0612122424484897,-45.96550759573374
307,0.0614122824564913,-45.95256040683012
308,0.0616123224644929,-45.93960464005535
309,0.0618123624724945,-45.92664024068267
310,0.0620124024804961,-45.913667153728596
311,0.0622124424884977,-45.90068532395287
312,0.0624124824964993,-45.88769469585846
313,0.0626125225045009,-45.874695213691595
314,0.0628125625125025,-45.861686821441694
315,0.0630126025205041,-45.8486694628415
316,0.0632126425285057,-45.83564308136693
317,0.0634126825365073,-45.82260762023715
318,0.0636127225445089,-45.8095630224146
319,0.0638127625525105,-45.79650923060488
320,0.0640128025605121,-45.78344618725694
321,0.0642128425685137,-45.77037383456288
322,0.0644128825765153,-45.757292114458075
323,0.06461292258451691,-45.74420096862116
324,0.06481296259251851,-45.73110033847394
325,0.0650130026005201,-45.71799016518153
326,0.0652130426085217,-45.70487038965226
327,0.0654130826165233,-45.69174095253768
328,0.0656131226245249,-45.67860179423263
329,0.06581316263252651,-45.665452635154296
330,0.06601320264052811,-45.65229347149425
331,0.06621324264852971,-45.63912435794492
332,0.0664132826565313,-45.62594523113346
333,0.0666133226645329,-45.61275602736733
334,0.0668133626725345,-45.59955668263436
335,0.06701340268053611,-45.586347132602675
336,0.06721344268853771,-45.57312731262074
337,0.06741348269653931,-45.559897157717366
338,0.06761352270454091,-45.54665660260168
339,0.0678135627125425,-45.53340558166314
340,0.0680136027205441,-45.52014402897155
341,0.06821364272854571,-45.506871878277
342,0.06841368273654731,-45.493589063009985
343,0.06861372274454891,-45.48029551628125
344,0.06881376275255051,-45.46699117088194
345,0.0690138027605521,-45.45367595928348
346,0.0692138427685537,-45.44034981363766
347,0.06941388277655532,-45.427012665776566
348,0.06961392278455691,-45.41366444721265
349,0.06981396279255851,-45.40030508913868
350,0.07001400280056011,-45.38693452242774
351,0.07021404280856171,-45.37355267763327
352,0.0704140828165633,-45.360159484989026
353,0.07061412282456492,-45.34675487440909
354,0.07081416283256652,-45.33333877548789
355,0.07101420284056811,-45.31991111750018
356,0.07121424284856971,-45.3064718290416
357,0.07141428285657131,-45.29302080761842
358,0.07161432286457292,-45.27955798836685
359,0.07181436287257452,-45.26608329144782
360,0.07201440288057612,-45.252596635754834
361,0.07221444288857772,-45.239097935254
362,0.07241448289657931,-45.22558710201754
363,0.07261452290458091,-45.21206405144496
364,0.07281456291258252,-45.198528695130484
365,0.07301460292058412,-45.18498094361019
366,0.07321464292858572,-45.171420747841644
367,0.07341468293658732,-45.157848005558726
368,0.07361472294458891,-45.14426263293457
369,0.07381476295259051,-45.13066454591091
370,0.07401480296059212,-45.1170536667404
371,0.07421484296859372,-45.10342991859547
372,0.07441488297659532,-45.08979321616529
373,0.07461492298459692,-45.076143478458874
374,0.07481496299259852,-45.06248062457955
375,0.07501500300060011,-45.04880456140257
376,0.07521504300860173,-45.03511521136815
377,0.07541508301660332,-45.02141249121942
378,0.07561512302460492,-45.00769631754101
379,0.07581516303260652,-44.993966596808676
380,0.07601520304060812,-44.98022323602563
381,0.07621524304860972,-44.96646615456484
382,0.07641528305661133,-44.95269526449206
383,0.07661532306461293,-44.93891047734201
384,0.07681536307261452,-44.92511170411849
385,0.07701540308061612,-44.91129884533485
386,0.07721544308861772,-44.89747181314928
387,0.07741548309661933,-44.88363051589089
388,0.07761552310462093,-44.86977486039809
389,0.07781556311262253,-44.855904752789606
390,0.07801560312062412,-44.84202009817973
391,0.07821564312862572,-44.828120800418695
392,0.07841568313662732,-44.81420676376975
393,0.07861572314462893,-44.80027789126942
394,0.07881576315263053,-44.78633408521467
395,0.07901580316063213,-44.772375247162856
396,0.07921584316863373,-44.758401276518896
397,0.07941588317663532,-44.744412073689055
398,0.07961592318463692,-44.730407540800876
399,0.07981596319263853,-44.71638757514252
400,0.08001600320064013,-44.70235200986453
401,0.08021604320864173,-44.688300814115316
402,0.08041608321664333,-44.67423383171696
403,0.08061612322464493,-44.660151016870515
404,0.08081616323264652,-44.64605224725767
405,0.08101620324064814,-44.63193691663271
406,0.08121624324864973,-44.61780522331478
407,0.08141628325665133,-44.603657329059914
408,0.08161632326465293,-44.58949323386811
409,0.08181636327265453,-44.575312937739376
410,0.08201640328065612,-44.5611153611527
411,0.08221644328865774,-44.546900904505755
412,0.08241648329665933,-44.53266978268243
413,0.08261652330466093,-44.51842199568274
414,0.08281656331266253,-44.50415754350668
415,0.08301660332066413,-44.48987512353626
416,0.08321664332866574,-44.475575301795544
417,0.08341668333666734,-44.461258281564476
418,0.08361672334466894,-44.44692406284305
419,0.08381676335267053,-44.43257264563129
420,0.08401680336067213,-44.41820312422794
421,0.08421684336867373,-44.403815836188194
422,0.08441688337667534,-44.38941073614176
423,0.08461692338467694,-44.37498767425878
424,0.08481696339267854,-44.360546500709354
425,0.08501700340068014,-44.3460870656636
426,0.08521704340868173,-44.33160921929166
427,0.08541708341668333,-44.31711281591265
428,0.08561712342468494,-44.30259782165044
429,0.08581716343268654,-44.28806401088221
430,0.08601720344068814,-44.27351123876973
431,0.08621724344868974,-44.25893936047475
432,0.08641728345669134,-44.24434823115902
433,0.08661732346469293,-44.22973770598431
434,0.08681736347269454,-44.215107640112365
435,0.08701740348069614,-44.200457914696194
436,0.08721744348869774,-44.18578849043356
437,0.08741748349669934,-44.171099145155885
438,0.08761752350470094,-44.15638974001998
439,0.08781756351270253,-44.14166013618262
440,0.08801760352070415,-44.126910194800615
441,0.08821764352870574,-44.11213977703076
442,0.08841768353670734,-44.09734874402986
443,0.08861772354470894,-44.08253694319122
444,0.08881776355271054,-44.067704215892334
445,0.08901780356071214,-44.052850441105626
446,0.08921784356871375,-44.037975478279115
447,0.08941788357671535,-44.02307918686083
448,0.08961792358471694,-44.0081614262988
449,0.08981796359271854,-43.993222056041034
450,0.09001800360072014,-43.97826093553556
451,0.09021804360872175,-43.96327769782192
452,0.09041808361672335,-43.94827215375146
453,0.09061812362472495,-43.93324433398342
454,0.09081816363272655,-43.91819409081162
455,0.09101820364072814,-43.90312127652991
456,0.09121824364872974,-43.8880257434321
457,0.09141828365673135,-43.87290734381203
458,0.09161832366473295,-43.85776592996352
459,0.09181836367273455,-43.842601354180395
460,0.09201840368073615,-43.8274134687565
461,0.09221844368873774,-43.81220212598565
462,0.09241848369673934,-43.79696717816167
463,0.09261852370474095,-43.78170847757839
464,0.09281856371274255,-43.76642539389762
465,0.09301860372074415,-43.75111771746536
466,0.09321864372874575,-43.73578563314735
467,0.09341868373674735,-43.72042897864712
468,0.09361872374474894,-43.70504759166818
469,0.09381876375275056,-43.68964130991405
470,0.09401880376075215,-43.67420997108827
471,0.09421884376875375,-43.65875341289433
472,0.09441888377675535,-43.64327147303577
473,0.09461892378475695,-43.6277639892161
474,0.09481896379275855,-43.61223079913884
475,0.09501900380076016,-43.596671740507524
476,0.09521904380876176,-43.581086651025664
477,0.09541908381676335,-43.56547469490455
478,0.09561912382476495,-43.549835676960214
479,0.09581916383276655,-43.53416985731945
480,0.09601920384076815,-43.518477054174376
481,0.09621924384876976,-43.502757085717114
482,0.09641928385677136,-43.487009770139764
483,0.09661932386477295,-43.47123492563444
484,0.09681936387277455,-43.45543237039325
485,0.09701940388077615,-43.43960192260831
486,0.09721944388877776,-43.42374340047173
487,0.09741948389677936,-43.40785662217562
488,0.09761952390478096,-43.391941405912085
489,0.09781956391278256,-43.37599756987324
490,0.09801960392078415,-43.360024312424976
491,0.09821964392878575,-43.34402142550335
492,0.09841968393678736,-43.327989063074945
493,0.09861972394478896,-43.31192701790455
494,0.09881976395279056,-43.29583508275698
495,0.09901980396079216,-43.27971305039703
496,0.09921984396879376,-43.263560713589484
497,0.09941988397679535,-43.24737786509915
498,0.09961992398479697,-43.231164297690846
499,0.09981996399279856,-43.21491980412934
500,0.10002000400080016,-43.198644177179446
501,0.10022004400880176,-43.18233623301979
502,0.10042008401680336,-43.165996469743675
503,0.10062012402480495,-43.14962466283277
504,0.10082016403280657,-43.133220582149235
505,0.10102020404080816,-43.11678399755524
506,0.10122024404880976,-43.100314678912916
507,0.10142028405681136,-43.083812396084475
508,0.10162032406481296,-43.067276918932045
509,0.10182036407281456,-43.0507080173178
510,0.10202040408081617,-43.034105461103906
511,0.10222044408881777,-43.01746863499987
512,0.10242048409681936,-43.00079689250125
513,0.10262052410482096,-42.98409050439113
514,0.10282056411282256,-42.967349215468154
515,0.10302060412082417,-42.95057277053092
516,0.10322064412882577,-42.93376091437807
517,0.10342068413682737,-42.916913391808215
518,0.10362072414482897,-42.900029947619956
519,0.10382076415283056,-42.88311032661194
520,0.10402080416083216,-42.86615427358278
521,0.10422084416883377,-42.849161533331085
522,0.10442088417683537,-42.832130910876934
523,0.10462092418483697,-42.815062536899354
524,0.10482096419283857,-42.79795635399193
525,0.10502100420084017,-42.78081207820821
526,0.10522104420884176,-42.7636294256017
527,0.10542108421684337,-42.74640811222594
528,0.10562112422484497,-42.72914785413447
529,0.10582116423284657,-42.7118483673808
530,0.10602120424084817,-42.69450936801849
531,0.10622124424884977,-42.67713057210105
532,0.10642128425685136,-42.65971151408824
533,0.10662132426485298,-42.64225107455948
534,0.10682136427285457,-42.62474965357063
535,0.10702140428085617,-42.60720692264323
536,0.10722144428885777,-42.58962254866487
537,0.10742148429685937,-42.571996193889305
538,0.10762152430486097,-42.55432751593633
539,0.10782156431286258,-42.53661616779185
540,0.10802160432086418,-42.51886179780789
541,0.10822164432886577,-42.50106404970252
542,0.10842168433686737,-42.48322256255995
543,0.10862172434486897,-42.46533697083048
544,0.10882176435287058,-42.44740690433047
545,0.10902180436087218,-42.42943188397707
546,0.10922184436887378,-42.411411450831025
547,0.10942188437687538,-42.39334532783871
548,0.10962192438487697,-42.37523311717707
549,0.10982196439287857,-42.357074415956596
550,0.11002200440088018,-42.33886881622139
551,0.11022204440888178,-42.320615904949115
552,0.11042208441688338,-42.302315264050954
553,0.11062212442488498,-42.283966470371716
554,0.11082216443288657,-42.26556909568976
555,0.11102220444088817,-42.247122706717
556,0.11122224444888978,-42.22862686509891
557,0.11142228445689138,-42.21008112741457
558,0.11162232446489298,-42.19148510006256
559,0.11182236447289458,-42.17283831755262
560,0.11202240448089618,-42.15414030349601
561,0.11222244448889777,-42.13539059714196
562,0.11242248449689939,-42.116588732811024
563,0.11262252450490098,-42.09773423989514
564,0.11282256451290258,-42.078826642857585
565,0.11302260452090418,-42.05986546123297
566,0.11322264452890578,-42.04085020962727
567,0.11342268453690738,-42.02178039771781
568,0.11362272454490899,-42.002655530253286
569,0.11382276455291059,-41.98347510705371
570,0.11402280456091218,-41.96423862301046
571,0.11422284456891378,-41.944945372509075
572,0.11442288457691538,-41.92559497092992
573,0.11462292458491698,-41.90618689864856
574,0.11482296459291859,-41.88672062339728
575,0.11502300460092019,-41.86719560763461
576,0.11522304460892178,-41.84761130854524
577,0.11542308461692338,-41.82796717804003
578,0.11562312462492498,-41.808262662756086
579,0.11582316463292659,-41.78849720405667
580,0.11602320464092819,-41.768670238031234
581,0.11622324464892979,-41.748781195495425
582,0.11642328465693139,-41.72882950199112
583,0.11662332466493298,-41.708814494244386
584,0.11682336467293458,-41.68873528860301
585,0.1170234046809362,-41.668591524464524
586,0.11722344468893779,-41.6483825844416
587,0.11742348469693939,-41.628107844632574
588,0.11762352470494099,-41.60776667462142
589,0.11782356471294259,-41.58735843747776
590,0.11802360472094418,-41.566882489756864
591,0.1182236447289458,-41.546338181499635
592,0.1184236847369474,-41.52572485623269
593,0.11862372474494899,-41.50504185096824
594,0.11882376475295059,-41.48428821161932
595,0.11902380476095219,-41.46346325195841
596,0.11922384476895379,-41.44256640652349
597,0.1194238847769554,-41.421596961657684
598,0.119623924784957,-41.400554195823396
599,0.11982396479295859,-41.379437379602265
600,0.12002400480096019,-41.35824577569526
601,0.12022404480896179,-41.33697863892261
602,0.12042408481696339,-41.31563521622382
603,0.120624124824965,-41.294214746657666
604,0.1208241648329666,-41.27271643899367
605,0.1210242048409682,-41.251138940594174
606,0.12122424484896979,-41.22948185581151
607,0.12142428485697139,-41.20774436176195
608,0.12162432486497299,-41.185925625935305
609,0.1218243648729746,-41.164024806194874
610,0.1220244048809762,-41.142041050777486
611,0.1222244448889778,-41.119973498293426
612,0.1224244848969794,-41.097821277726524
613,0.12262452490498099,-41.07558350843408
614,0.1228245649129826,-41.053259300146934
615,0.1230246049209842,-41.030847442103436
616,0.1232246449289858,-41.00834678815055
617,0.1234246849369874,-40.98575669608778
618,0.123624724944989,-40.96307619914566
619,0.12382476495299059,-40.94030431879804
620,0.1240248049609922,-40.917440064762204
621,0.1242248449689938,-40.89448243499884
622,0.1244248849769954,-40.87143041571202
623,0.124624924984997,-40.84828298134922
624,0.1248249649929986,-40.825039094601316
625,0.1250250050010002,-40.8016977064026
626,0.1252250450090018,-40.77825768838061
627,0.1254250850170034,-40.75471790466185
628,0.125625125025005,-40.73107713375902
629,0.12582516503300661,-40.70733420599234
630,0.1260252050410082,-40.68348792863689
631,0.1262252450490098,-40.6595371022896
632,0.1264252850570114,-40.63548050065803
633,0.126625325065013,-40.611316864903856
634,0.1268253650730146,-40.5870450079849
635,0.1270254050810162,-40.56266366363707
636,0.1272254450890178,-40.53817143437659
637,0.1274254850970194,-40.513567133203104
638,0.127625525105021,-40.488849462464344
639,0.1278255651130226,-40.464016877628254
640,0.1280256051210242,-40.439068164345
641,0.12822564512902582,-40.41400199085704
642,0.1284256851370274,-40.38881668028463
643,0.128625725145029,-40.363510968878906
644,0.1288257651530306,-40.33808346025523
645,0.1290258051610322,-40.31253189458947
646,0.12922584516903382,-40.286855206132316
647,0.1294258851770354,-40.26105201002615
648,0.12962592518503702,-40.23512084310152
649,0.1298259651930386,-40.20906024218898
650,0.1300260052010402,-40.182868744119105
651,0.1302260452090418,-40.156543008365475
652,0.1304260852170434,-40.130082540225004
653,0.13062612522504502,-40.10348576574082
654,0.1308261652330466,-40.07675109261382
655,0.13102620524104822,-40.049876928544826
656,0.1312262452490498,-40.02286152110785
657,0.1314262852570514,-39.99570099060998
658,0.13162632526505302,-39.968394998837795
659,0.1318263652730546,-39.940941782702716
660,0.13202640528105622,-39.91333957911618
661,0.1322264452890578,-39.88558662498965
662,0.13242648529705942,-39.8576807413035
663,0.132626525305061,-39.829617804580806
664,0.1328265653130626,-39.80139740359152
665,0.13302660532106422,-39.77301757402278
666,0.1332266453290658,-39.74447635156177
667,0.13342668533706742,-39.71577177189564
668,0.133626725345069,-39.68690131849767
669,0.13382676535307061,-39.657861249363
670,0.13402680536107223,-39.62865046878216
671,0.1342268453690738,-39.599266643558806
672,0.13442688537707542,-39.56970738030107
673,0.134626925385077,-39.53997022542148
674,0.13482696539307862,-39.51005266513699
675,0.13502700540108023,-39.47995192463059
676,0.13522704540908181,-39.44966525528602
677,0.13542708541708343,-39.41919003822697
678,0.135627125425085,-39.388523468942005
679,0.13582716543308662,-39.3576626786008
680,0.1360272054410882,-39.326604734054214
681,0.13622724544908982,-39.29534663783423
682,0.13642728545709143,-39.26388566277058
683,0.136627325465093,-39.232218601070144
684,0.13682736547309463,-39.20034226586431
685,0.1370274054810962,-39.168253454046116
686,0.13722744548909782,-39.13594890235073
687,0.13742748549709943,-39.1034252873555
688,0.13762752550510102,-39.07067919814189
689,0.13782756551310263,-39.037707003076164
690,0.1380276055211042,-39.0045052895608
691,0.13822764552910582,-38.97107046642835
692,0.1384276855371074,-38.93739888003731
693,0.13862772554510902,-38.90348681427213
694,0.13882776555311063,-38.869330490543184
695,0.13902780556111222,-38.83492563407702
696,0.13922784556911383,-38.80026784260478
697,0.1394278855771154,-38.76535343196097
698,0.13962792558511702,-38.73017823635869
699,0.13982796559311864,-38.69473801609746
